sal_code,pop,pm,pe,pr,pf,ph,pb,pd,pi,pw,pfo,pmig,pu,geom,latitude,longitude
1990475,349,28.93982808,86.53295129,0.859598854,12.03438395,2.29226361,100,0.859598854,96.84813754,70.20057307,0,0,16.33237822,0106000020E6100000010000000103000000010000003600000090DE04A70AA8324001504031370241C0A0FEE36633A8324069616D243A0241C08021D3FD43A83240A04EB5B33B0241C0AF3C0A0F4EA83240704334693C0241C040BDEEFB57A8324099B272793D0241C040D2F00564A8324079EBE1D03D0241C0907C7C2168A83240891F374A3E0241C0209F3F3071A8324066798EC33E0241C0E0F64C8279A832405981F5063F0241C051D4F7C682A832409FB8409B3F0241C060DAD35C8EA8324067BDB1C33F0241C020F912BD9BA832401FEB1A07400241C0100FBDD9A7A832404FEE1022400241C0A0C55147B4A8324088E99FF93F0241C0303FD909B9A83240AF2822DF3F0241C0D046DDF7BDA8324067BDB1C33F0241C090DBCB97C6A83240FFC0798A3F0241C0B07E3FEBD0A8324001C1798A3F0241C0A01A4D7AD4A8324029AD3B803F0241C0C0981094D7A83240B7E650773F0241C030F6AD9CDEA832405E041BD73F0241C07020DC58E1A832407F5E1B31400241C000EF2A39E1A8324049CA9A14430241C08F7A02E7E0A83240CAADAC74440241C0E0E8DAB9DEA83240BA029631450241C0619B258CDCA832408021DEDF450241C0C0C544D6DCA832404F6F5BFB450241C011D6678ADDA83240E26F303E460241C090715E06DDA8324081A65069460241C0F09D463ED5A83240989C2BF4480241C0EF0D67C0D1A832409AD43B35470241C07FDE4C7ACFA83240F2D219BA470241C0BFC7D8F7CBA8324098233C7E480241C0B00E874CC9A83240E070BE22490241C030649425C2A83240FFDB129D4B0241C01097DDECBFA83240D76597B94A0241C000D2F4DCB9A83240B0E6F6E14C0241C0911950F8B7A8324001D2E2454C0241C0C004329EB5A8324098B4FB4B4E0241C00038AA38ADA8324018F88D4C530241C030D419D3A4A83240DA71368F560241C02F2BE489A1A83240C8AE7C75590241C0B0EF33039CA832402F05FC91570241C080001D1685A83240F7A6177F520241C0108C194160A83240903E1F8B4B0241C0603F33EB39A83240BF0E1F48460241C09F207A57DFA73240C7B700923B0241C021CAF736C4A732406613E76E380241C0A0973E6CD0A73240AF4C5F65330241C041866578DBA7324029D8ECCC2D0241C0F0C14E65DCA73240013DEF542D0241C02F5F05A2EEA7324000AC18EB310241C0519D2B4A09A8324001630018370241C090DE04A70AA8324001504031370241C0,-34.01767357,18.65770681
1990482,351,23.07692308,80.62678063,0,11.3960114,1.709401709,100,2.564102564,92.87749288,70.08547009,0,0,22.50712251,0106000020E6100000010000000103000000010000004200000060AE2F935AAA324037E8ECD93D0241C0A09BD2486BAA32408113DBB4440241C080B8DE226FAA3240E0536349460241C0F09747BF7CAA32402004E4DE4B0241C0B048153781AA32409856DB914D0241C0206AC06C77AA324091FADDC7530241C0909EE0446FAA3240A8A227E1590241C030604E1F6DAA3240F8DB1C7C5B0241C09068EFF161AA3240B1F4D1D7630241C020250A625DAA32400017D76A620241C090FC4CFA51AA3240597B46855E0241C0201625534BAA324038CEFCB65C0241C03128826848AA324091D9FD165C0241C01F6B4AE247AA3240115144005C0241C0C087424048AA3240B8A062885B0241C031563C1E48AA32403992E7675B0241C0D030F39943AA3240391975705A0241C0805A651D43AA3240010147A25A0241C050F8942C3FAA3240D7BE4790590241C0D0F7D6AB3BAA32408226EAE1580241C05005ABDD3BAA3240B73E18B0580241C0A06BF8803AAA324062E1225F580241C0A0267FD938AA3240F9C15DDC570241C0504F386535AA3240BF718F21570241C0808B16C634AA3240FA5A8882570241C0415D035334AA3240E0547164570241C0504BCEBE2FAA32401E50505F560241C000200E8930AA32408083A1C7550241C0806F93CB2BAA32402091F02F550241C08094525627AA3240E9D55A3A540241C0F0A9A7F924AA3240E919F5B5530241C0B04A304923AA32404105B5E2520241C0B06F4E6920AA324091FE4500520241C0B0946C891DAA324008E31D5C510241C071A684321DAA3240F0C3843B510241C0903E75D219AA3240DE0F80F74F0241C0AF759D7814AA3240E8C98B984E0241C0211853FF0CAA324080BE52FB4C0241C0A070CC450BAA32404986B7C24C0241C0D069B6CF03AA3240BF1A979F4B0241C0C0C0D8F400AA324079D204154B0241C0818CB7D7FAA93240D0074CEC490241C0F0BB942701AA3240A79FEB19470241C07094852105AA324098563192460241C080221DC509AA324050C44270460241C040AF159A0FAA3240CDFB5D3D460241C070F6480915AA3240CEFB5D3D460241C0308341DE1AAA3240F031DA3B470241C0600C459120AA3240487856264A0241C0502F8FE123AA3240573F22784C0241C050746CFD27AA324050BD33424E0241C020B7F3C52AAA3240B1859E624F0241C0906D51F42DAA3240384E83954F0241C080909B4431AA3240803C6AC84F0241C0708CBED834AA3240C07260D94F0241C000F346763DAA3240800668DC4D0241C0805B562C41AA3240888856124C0241C0107D01AE45AA3240F8F8A58D490241C030305EDF46AA3240D057564E460241C030305EDF46AA324051DB5D65420241C0702C6E7147AA3240EA96FD1D3E0241C0504FBFE84BAA324019F1539E3E0241C0F09346B34FAA3240D9B11E453D0241C0BF369A8454AA324096C7CA5D3B0241C0701C9EC354AA32400153A5773B0241C060AE2F935AAA324037E8ECD93D0241C0,-34.01804811,18.66525271
1990483,351,22.79202279,80.05698006,0,14.81481481,0.854700855,99.71509972,2.279202279,97.72079772,69.23076923,1.13960114,0.284900285,18.51851852,0106000020E61000000100000001030000000100000026000000208BAD47B1AF324019734241190541C090036751A1AF3240A96F9D681F0541C0201B64B39FAF3240DF7DA206210541C0B016119F9DAF324090C98369220541C0309071E39BAF32408F8F71B3220541C00F1BE70E99AF32400926AB73230541C050BF6BA798AF32409F85463B240541C020E0C8F79DAF3240D2A80732260541C0E0F470D49AAF32400153AE9F270541C0215385B399AF3240504BF63F280541C040910A8499AF3240F7A96673280541C08034980A9AAF3240BF85E0A4280541C0E06251C799AF3240A7BA31E4280541C0B0F852F497AF3240D12D369E290541C090AD9D1E97AF3240487E56EF290541C060A9528096AF3240778CA6D1290541C0D090A10596AF3240F10F1AA8290541C0702265BE95AF3240C001CAC5290541C0D0109BF094AF324088CB2AFF290541C030A5FAB793AF3240608A87972A0541C030B21D9392AF3240475E1BBF2A0541C0D0F1379F8FAF3240161A5AC02B0541C0BF65FADE8CAF32401834B4C72C0541C08F75B7808AAF3240117FE9872D0541C0F025451F84AF32404FB7146C300541C0303D1CFC7BAF3240D82319742D0541C0A1070B5C5BAF3240C8EA0F8D210541C0707D3F3F50AF3240C70574AD1D0541C0F0659F2A53AF3240081903A91C0541C09056DF4755AF3240F80497F41B0541C0807D04DD62AF3240F1E9A805170541C0C0AE2B4F68AF3240795D9875140541C0704DEDF86EAF324077C1BE68120541C06FBC016185AF3240AF0D68BE0A0541C090048C9B8BAF324098D30C0C0D0541C07FC4CFF69DAF3240C9268B51100541C03F5F6081A8AF324090B81AAE150541C0208BAD47B1AF324019734241190541C0,-34.03994234,18.6855857
1990486,351,27.06552707,78.34757835,0.854700855,12.82051282,2.849002849,98.57549858,0.56980057,90.5982906,75.4985755,1.424501425,1.424501425,7.977207977,0106000020E61000000100000001030000000100000024000000E086BA17B1A6324091736FCC520241C0303B635DB1A63240E13D29EE530241C090324852B6A63240EAD18C8C680241C0007D0641B8A63240B1CD7596700241C0BFC23B00AFA63240085C457C700241C0D05531A4A9A6324019449457700241C040E83A43A7A632405FB73E5B700241C0706F6047A3A632400A20DFE56F0241C030EEABF1A0A63240396C8AA96F0241C0CFEF9C569FA63240575527E16E0241C091DF775A9EA63240D95C5F2B6E0241C0301AE06697A632409FABAF6C6E0241C0A09288D792A63240C821A8CE6E0241C0400ADE378EA632405979862C6F0241C0902712BE8AA6324029A3277E6F0241C0B0D7683E89A63240C0F2CACF6F0241C0A10426DF88A6324030E08A29700241C090EA246A88A63240191BC997700241C0908EA8B387A6324038EE09AF700241C090DDD3E981A6324098C9DD6B710241C01FBE7FDF7EA63240C8FB1AD76C0241C000682F4A6CA6324001E1F6D6500241C0504CF4BF7DA63240677D12E44F0241C0B052149E86A63240C07C51CC4B0241C0207BADF38BA632402F7CDAFA4C0241C00174A73495A632406923E40A4F0241C0102BA02096A63240F2CF159D530241C0B0ED45DF9DA6324098D82280530241C0801CAAEF9DA63240B0605B32530241C0F03BA7AFA0A6324040B4991A530241C04F75A129A3A63240B79EB613530241C0305316A9A3A63240A84BF144520241C0C09F885CA8A632404F689134520241C0B00A2584A8A6324041D457CC520241C0C049A88DA8A6324011F9DDF0520241C0E086BA17B1A6324091736FCC520241C0,-34.01853816,18.65070021
1990492,352,24.71590909,75.56818182,5.965909091,7.954545455,2.556818182,97.15909091,2.272727273,99.14772727,76.98863636,2.840909091,1.420454545,14.48863636,0106000020E6100000010000000103000000010000003900000000EA2E19DFAB3240E8D7D99AF10741C090E3DE6EDCAB32402800DAAAF20741C0F0C1413BDAAB32404217BC64F30741C0BF11838BD8AB324009A8B0B2F30741C040878050D2AB3240E9BA7908F50741C0F015802DCCAB3240F8E64352F60741C0E0D2425AC7AB3240A7F51854F70741C010ECD8B2C3AB324018BFD8F7F80741C020C79F1AC2AB32403890D258FA0741C060F1F2C0BCAB32402F438A64FC0741C09039D069B4AB3240B20ECEDAFF0741C0210F92ECAEAB3240D961C39B010841C0BF563728ABAB3240D0427377FF0741C010DE0879A7AB3240303B567FFD0741C0F0FBE50AA4AB32401ABB257BFC0741C0D019C39CA0AB32409FD100B8FB0741C010568DAC9CAB32403F9569E0F90741C0E0BE107797AB324038337776F70741C09FC896C996AB324028B372A9F60741C0B029015297AB3240D07FEEE2F50741C09018E8DA97AB324080DEDA70F50741C02036B08082AB324060BAE7BEF10741C050DB71907EAB3240B8A3AB79F00741C000F3FB0B78AB3240E07FC640EF0741C000C59EA379AB3240EE867E4AEE0741C0902466A27AAB3240780798BCEB0741C0E133851A7AAB3240D109DE79EA0741C0BF53726F7AAB324021543315E90741C05036E3E37CAB3240EE94A417E70741C0A09A4E697FAB324019D17D99E50741C0314F627583AB324029CB5CE8E30741C000F84B2B88AB324088853B59E20741C0D11D8C6B8BAB3240B0E2A48EE00741C0B00F1C588DAB3240D959E66DDF0741C0702199998FAB324087C71D80DE0741C000462A7591AB32407978245EDE0741C07F14D8EA92AB324049E046C5DD0741C0F058561B95AB324098869471DC0741C09FCCE01897AB32402814B9D8DB0741C010596E2799AB3240C7E3FDA6DA0741C0B0146C779DAB3240E1889CEED70741C090F922A99EAB324069C7C733D70741C0D08401539FAB324071ADEF89D60741C060D7EF969FAB3240B732AD82D50741C060E4C851A0AB3240608C53D0D40741C0014B7A94A1AB3240CAF12374D30741C010F7F3A8A3AB3240784BF5D4D20741C0C11200D7A6AB324081846DC6D40741C0200E7A5FAAAB324087BDE5B7D60741C09F7C24D9AEAB3240C8D9116DD80741C09F90FD70B3AB32400811E7A9DA0741C0700C8EFABAAB32406EC4A29BDD0741C020A6AACEBFAB324070217AD8DF0741C00035E7EDC3AB3240409B9D51E20741C080EF291FD3AB3240408A5ECCEA0741C040DAFD6CDCAB3240CAF27864F00741C000EA2E19DFAB3240E8D7D99AF10741C0,-34.06187198,18.67056259
1990496,353,23.79603399,83.85269122,0.849858357,16.71388102,2.266288952,98.86685552,1.133144476,98.01699717,67.70538244,0,0,4.815864023,0106000020E61000000100000001030000000100000035000000F0C0555232A9324030140B6A620241C0F0C0555232A93240D853ED5E640241C060822B3133A93240E9A9546A650241C0609647C234A932401F5D6533680241C0BFCDEE7F36A932402F7F05296B0241C0A05B705F37A932408823ED116D0241C0F0A588043AA93240D1149CB56C0241C07034CC1F3FA93240304D084B6C0241C050028E9043A93240603823526C0241C07078740F48A93240CF149CB56C0241C0509B68394BA932401FFFE7516D0241C01F909CAA4DA932405781BA116E0241C0D029AC5450A93240B8E49C916E0241C0F05D5E1B52A93240BF673EBC6E0241C0A0C9AD0C54A9324051B63B436F0241C0905BDC8B57A932403F3DA55F6F0241C021244A4359A9324059D1E4CA6F0241C08F9B52EC55A9324017AE7086730241C0600B32BD55A9324071BCEF36740241C0B016080A55A93240A7416433750241C07FE74DA854A9324097A8921F760241C0B0D18E6253A932404836C144770241C0FFAA5BCB51A9324020D31272780241C090E5EB7951A9324021C2D17E790241C0A0C1076550A932405058BACC7A0241C010EE724450A93240D9D6C5E97B0241C0C079F03B4FA93240088042E77C0241C070D85F4B4FA9324066E005AC7D0241C0E01CD2754FA93240AE9A25C97F0241C0909FCC0750A93240904CBCD3820241C0909B52EC55A93240315CE3E78A0241C0018E131F52A93240B82FD79D8C0241C0B01488CC4CA93240C277DE308B0241C0F091620145A93240D7DEDD798B0241C0A18494441BA9324092ED3044930241C0AF3F062816A93240C7F67CBB8F0241C0604801BBFDA83240591E69D87E0241C0E0121F30F3A832407F9832A0790241C0F0C7246503A9324071A733DE730241C0AF26ED5212A93240B8DB8F836E0241C030D20D7F13A93240C8176B4D6D0241C0F01AB5AE10A93240C9A62C3B6B0241C0E02810220BA93240DFADA4BC660241C02FD20D7F13A9324000787A54650241C090A2698B16A932406A137318650241C0E0B3F5131BA93240C0A65728640241C010B267D41EA932403F2B4592630241C06041936420A93240D8EA46A6630241C0DF77EF5C23A932409FC63D56630241C0F0FDAA8929A932403AD9258E620241C0216806AA2CA9324000B51C3E620241C030A05B522FA93240A84C2470620241C0F0C0555232A9324030140B6A620241C0,-34.01937972,18.66078863
1990501,354,17.79661017,78.81355932,0.282485876,10.73446328,1.694915254,92.37288136,1.129943503,93.78531073,66.94915254,0.564971751,0,18.07909605,0106000020E6100000010000000103000000010000003B0000005015125EF2A732406F3AE8F6380341C06163BCFFF2A73240BE8965E9390341C090E85630F3A7324040E046323A0341C0A0069AA9F2A7324090F7ADE03B0341C0F08D854EF3A73240D15A48883E0341C07F1BE8CFEEA73240180AD6A03E0341C09042FA16EBA7324020E624EA3E0341C0D1250401EBA73240295F3F733F0341C0905F286FE6A732409FE01449400341C0A0166B7BE5A732403136D827420341C0EF44122FE2A73240AFDED271420341C0412E4D65DFA7324019C40199420341C0402E4D65DFA73240E8A8B3EB420341C000255E15DDA73240D142DE12430341C0D0832103DDA732404F3E994C430341C0A0AD2CA6D9A73240BFD00784430341C010C08077D5A73240E0797FA2430341C0A013F04FCFA73240C807A913440341C0D033843DCFA73240307E1F43440341C0301ED0D9CFA73240A10F20ED460341C0D0F9F408D0A73240185D53BD480341C0D0F9F408D0A732407876B4954A0341C0D0F9F408D0A73240972E52284B0341C0D0F9F408D0A7324021AB94314D0341C0D0F9F408D0A7324011AAC9564E0341C090DDAA6AD0A73240D012498C4F0341C06076B490D1A73240F090D468500341C0EFA613C4D1A73240420681E1510341C0F0518AC0D2A73240499AA263540341C070D8B7B9CFA7324008ADE47C540341C0F1E1C4F7C8A7324028C51493540341C0503B1CD4B3A732400140542E550341C0604A33D6B1A73240B049008F4C0341C060DF3961B0A732405A9A4D40460341C01003BFB5AFA73240E111035A430341C0303FF6A8AFA732401127BB22430341C0F030A958B7A732409A1A6060420341C0F04DACC3B9A73240913D13DE410341C08FFDC28BBBA73240A7C66ED9400341C0309A6990BCA73240105AD546400341C090A0C061C0A73240096C14733F0341C0F09111BAC5A73240B8C8048F3E0341C09097AFBEC6A732402807AF9A3D0341C0703F92CCC9A73240C91F57A63C0341C0EF5112FBCCA7324008B7D7703B0341C0806A20C3CEA732407739CA8C3A0341C03007C7C7CFA732401963E6E9390341C09187232ED1A7324050A4DF77390341C05051EEDED4A7324088E5D805390341C03F4F5829D7A73240F0783F73380341C07043F803DDA732402FA9C4AF370341C0B06B3778E1A7324030BB03DC360341C0603AE760E3A7324008BF1D39360341C0D01623CEE7A73240E882378D350341C0EF294BE4EAA73240D7435C15350341C060EC24FFECA73240E07C5788370341C0A139D4FEEDA732407F8FCE47390341C0A001A5B0F1A73240F1B994FF380341C05015125EF2A732406F3AE8F6380341C0,-34.02555242,18.65546305
1990509,355,24.50704225,77.74647887,0.563380282,18.5915493,2.535211268,100,0.281690141,99.15492958,69.01408451,0.281690141,0,17.46478873,0106000020E610000001000000010300000001000000300000000F31D3DA5AA73240B051D0922C0241C07163BB6E56A7324082469BD6320241C0109CA5D155A732407F80DFC6330241C02090134C53A73240AEC3E214360241C080DC560B50A73240281CF32D380241C0917554564FA7324047EB4164380241C08FFA80544BA73240076788A73A0241C0505ED8324AA73240AA81DBDD3A0241C020DE640F45A73240DFE76A513D0241C06F0F199B45A73240B8B889973D0241C0C1DAE3224AA7324052511ACF3F0241C04119945751A73240600E0D14430241C0C1AECA2558A7324089EC116A460241C0F02FE5375DA732409F527E154A0241C04F286AF460A73240F7B229F44D0241C06071E05E64A73240186ED45E520241C0E05D739055A73240D7C57012560241C08151FBE748A7324021462D32590241C0CF20468E48A73240B77B5048590241C0DFA4363948A73240C87C4D5D590241C01071A8633EA73240E16E9EEA500241C0F0284EF531A73240D0365C494A0241C0508DD23D1CA7324058810F5B430241C050DE6A841BA732401902E11F430241C0F082C45A22A73240B7F37A793F0241C0CF91448523A7324078DF6AC33F0241C0E18E690D28A732402974593D410241C0B042CC972AA732400E55E52C400241C05FF8C01C2AA73240CF0ADAB13F0241C02098216A2FA73240987E1BB83C0241C0604460FB35A732407065D438380241C03FC681692EA73240781DE467360241C0808654E41FA7324030392062330241C05FC12F021EA73240E82925D6320241C0E0FF40F318A7324079D73326320241C090C0AE4C16A732400896B5A3310241C000CB71EB11A732409FB8691A310241C0BF5F05650BA732407AD40741300241C0BFC49FE807A732402646887E2F0241C01FF2FD1E06A73240FF6126A52E0241C08F8CF78505A73240392FA3582E0241C0204ECAF805A73240AAF6DCE12D0241C04014252B03A7324017A177742D0241C03FB22CE406A73240A81A66F6260241C09F2CDB122FA73240C7D77C27290241C0D01BF2FF45A73240316D3D782A0241C0809E10C55AA73240AFAD9D902C0241C00F31D3DA5AA73240B051D0922C0241C0,-34.01747435,18.65324148
1990534,359,21.7270195,78.83008357,0.557103064,10.58495822,1.949860724,100,0.835654596,92.75766017,71.86629526,0,0,23.39832869,0106000020E6100000010000000103000000010000004E000000BF369A8454AA324096C7CA5D3B0241C0F09346B34FAA3240D9B11E453D0241C0504FBFE84BAA324019F1539E3E0241C0702C6E7147AA3240EA96FD1D3E0241C030305EDF46AA324051DB5D65420241C030305EDF46AA3240D057564E460241C0107D01AE45AA3240F8F8A58D490241C0805B562C41AA3240888856124C0241C000F346763DAA3240800668DC4D0241C0708CBED834AA3240C07260D94F0241C080909B4431AA3240803C6AC84F0241C0906D51F42DAA3240384E83954F0241C020B7F3C52AAA3240B1859E624F0241C050746CFD27AA324050BD33424E0241C0502F8FE123AA3240573F22784C0241C0600C459120AA3240487856264A0241C0308341DE1AAA3240F031DA3B470241C070F6480915AA3240CEFB5D3D460241C040AF159A0FAA3240CDFB5D3D460241C080221DC509AA324050C44270460241C07094852105AA324098563192460241C0F0BB942701AA3240A79FEB19470241C0818CB7D7FAA93240D0074CEC490241C0704101DEF9A932406F98EC5B4A0241C080507172F8A93240F18919CD490241C00F831E83F8A93240C25FF6F2480241C0F0C6DF56F7A932403B76239B470241C09FEF59A4F7A93240488613C6460241C0FF45E70EF8A932405F5433AD450241C040B5CC8CF8A9324080CAA28A440241C0F0CADE61F9A93240811E5489420241C060AE422DFAA932406995DE393F0241C000871D8EFAA93240378900213E0241C000CDECDCFCA93240196FA25E3C0241C010F528BA00AA324071A7B1A63A0241C0D108FADB03AA3240A1FA1598390241C09126015807AA3240D6165B57380241C0508798360FAA3240E19BB98F350241C0D0D6EC8810AA32405096C91F350241C020FC22E011AA32401AF438AE340241C0C1A99EF206AA3240B0FA8981300241C020E2D97105AA3240907B0793300241C0409D636104AA3240907B0793300241C001500DF403AA324090538B53300241C090EA03EF02AA324038C2C1C22F0241C070E9021F02AA3240D838333E2F0241C07064BBA801AA32408806D8C32E0241C0706CF6B401AA3240E9954D742E0241C03018637401AA3240778877FA2D0241C0F043C8FAFFA93240207509542D0241C04F1AEAB7FCA932404E571D502E0241C0102B054CFCA93240F03C9F312E0241C0707BF5AAFBA932408F99BCA82D0241C0B078466FF9A93240E0047DE72C0241C020274F3DF8A9324061A8D9822C0241C080714C6AF6A93240F088BED92B0241C03092D6EFF4A93240E03B12712B0241C02072E124F3A9324067DCCBAB2A0241C0F13A8D21F1A9324029B27EE2290241C0A0C6B2AAEFA93240093FD04E290241C070823BCCEEA93240EFD9CC77290241C0C0C5FC49EDA932402871A5B0280241C0E05BAD5AECA93240974E164A280241C0604A8AFAEAA93240C1ED2AB3270241C030E76A89E7A932409109919C240241C080EF1C62EDA9324037104BC3230241C010567FA5EFA9324018A6D574230241C06F6D69FBF8A932402FF5EC7F210241C04FEE82BEFDA9324048872952200241C0A08B484C04AA3240F71053691E0241C0AF3E0B3A08AA32406874D6531D0241C07081872009AA3240598740141D0241C0EFE74F200EAA324059A2F0C21E0241C020F2F54021AA3240C7DEFD17260241C090F3EDED2EAA3240C07481C82B0241C0B06506BF47AA3240909A961B360241C0416EFD034BAA3240A880CA77370241C0BF369A8454AA324096C7CA5D3B0241C0,-34.01732741,18.66453022
1990535,359,28.41225627,78.55153203,0.557103064,12.81337047,1.671309192,98.88579387,0.835654596,64.3454039,66.29526462,0.557103064,0,16.43454039,0106000020E61000000100000001030000000100000029000000F139B14021B33240E7885864FE0741C090615D68F0B2324010CF07CE100841C03097D00ECCB23240A9EF3F091E0841C0A02D0AA9C5B2324017279437200841C0405D060BC3B2324060D406D1210841C0BF83D296C1B2324047A922DA230841C0304E25D8BFB23240E180AFDE240841C000F9219CBAB23240E080AFDE240841C0100DB561A5B23240C8BB3E94240841C0E09279B19EB23240CABB3E94240841C020AEB2E99AB23240591E77B9240841C07F4F141193B232406AA84769220841C0617E7B6C85B232402A42A6EC1C0841C051AF140973B23240DFB4F0BA130841C0C1AABE5D70B2324067F7C178140841C070B8DB4419B2324029B7A3811D0841C0C14E6E7113B2324050766828130841C0F099B78710B23240460FB2DB100841C080ED5C2F05B2324038802C74000841C09007A3E502B232400F617B47FC0741C0C02FE23340B232400107FBDCF40741C09054795E51B23240704C00A5F10741C0E1D56C3E5EB2324011E903D1EC0741C030ACA57189B2324067CAF91BDA0741C07FD67D539AB23240D7E475CCD20741C0AF318936A4B232405F39CAD3CF0741C020F8B9CAA8B23240110C2D39CE0741C0200AFA40AFB23240F76643ADD20741C06FD4B61ABFB23240BA77E20CDA0741C0D0DE8CE6BDB23240F15B1D8EDB0741C0CF2319BBC2B23240B997E649DE0741C040FFC18ACAB2324051E2FDF5E00741C09F751260C4B23240787819A2E30741C0300C5125CDB232402F55F7C8E60741C0C031EE87D1B23240FF2EADC5E80741C0B04B0CBDD6B2324028E6ED89E70741C0504F97B3E1B23240E103213DEB0741C0D114777FE6B23240BF3F51DEE90741C0D11D8CFEEEB2324061CBBD16ED0741C050D72262FDB232404EE79859EF0741C0F139B14021B33240E7885864FE0741C0,-34.06249393,18.69755785
1990541,360,25.27777778,75.27777778,8.055555556,8.888888889,5.277777778,94.72222222,1.388888889,96.66666667,61.66666667,7.222222222,6.388888889,1.388888889,0106000020E61000000100000001030000000100000023000000D04517699CB632409782190C9B0541C0211F6F5787B63240514F5BC0970541C0C046CD5C82B63240DF2BA6A4970541C0D153F63A82B632406F584052980541C040E26B6A81B63240F239503D980541C0F079E18277B632404920CF08980541C0802A736F55B63240F1C03490970541C03F43FA9232B632400A621B7C970541C05FBC2E4F29B63240800383CC970541C030791EB11DB6324011157AF5980541C060A823571CB6324031350A28980541C07F9BE0030AB632404F28C7D4850541C01022041EF7B5324018646C5D740541C0108BF4F6F5B5324012837E41730541C0C0D0A55701B63240182A4053700541C0E1D4C09624B63240EFDB132E680541C010EF5E0731B632406255EC11650541C03F7119E134B632408FB4F94A630541C0B030449534B63240B775691C5A0541C010FB9DFD33B6324067C74CB6420541C0415AAB3632B63240800DCCC0370541C0BF59BCC534B63240504D43F9270541C0E0544E2F3CB632404FE2A7F5270541C09044A34041B63240E86DD6ED270541C0A05B1CCD45B6324067C77FA7270541C00FB3B12E48B6324040413E88270541C0803FEBAA58B632405004DF97270541C08064BA1765B63240310D97A3270541C071F6C4D070B63240F0C3B474270541C05FE8D16179B63240671C8D50270541C0915EB00299B63240671C8D50270541C06F3FC7BE99B632404E771F8C470541C001CBA5939AB632401004298D650541C080BD85F99BB63240595F27FF970541C0D04517699CB632409782190C9B0541C0,-34.04213071,18.71234713
1990546,361,23.82271468,74.79224377,2.493074792,14.40443213,1.939058172,100,1.939058172,96.67590028,66.20498615,0,0,31.02493075,0106000020E61000000100000001030000000100000022000000DFE156EB8BB33240679BED2DCC0441C020A5D2C97EB33240C6431F8CD50441C0908A2BE07EB3324067D92CBADC0441C00F7432BA81B3324079B1E190DD0441C0E0769A6C86B33240E17B41FCDD0441C0304E3A738AB3324009DDA93CDE0441C070B7319E8AB33240B8C59B46E40441C0A0475FF78CB3324038ABB9FAF60441C0EF8F74038EB332404E1F5652030541C0705FDC2776B33240EF370585030541C07164FA0C45B33240385357ED030541C0C019DBC932B33240A0FAFEFB030541C0B04003AA32B33240D9995B17FA0441C08130EAB333B33240E12C6C33F90441C0F0BEC47B35B33240402287CAF70441C0EFBEC47B35B332408F7EE230F30441C010F33F4F3CB33240FFD4EAD1F20441C031DB3B9B3CB33240D7462F42EF0441C07F1627A53DB3324069B8547AED0441C0903C48DD3BB3324008E2ADCDE80441C021AE6D153AB33240F948EE9CE50441C050BC8A9938B33240A1CC87ACDD0441C0717C693B3AB332400956B198DB0441C01086506B3BB3324058EBDC5ED90441C0CFDD757D39B33240C80E2B4EC80441C0809937DA33B3324097F29792BC0441C090A6E5A73BB33240F99FF5B6BA0441C0F055D03344B332403840E703BC0441C020F6037750B3324050CE190FBE0441C090A4737160B33240E997DC49C00441C090B429386BB33240802793D1C30441C00079DBFE75B3324011F1550CC60441C03F1607497FB33240B843F8E7C70441C0DFE156EB8BB33240679BED2DCC0441C0,-34.03818809,18.70066884
1990560,363,17.63085399,83.19559229,1.928374656,11.01928375,5.509641873,100,1.377410468,88.42975207,52.61707989,0,0,29.75206612,0106000020E61000000100000001030000000100000020000000A19DD24FA5AB324078A9513B480341C040252D2A9CAB3240F1607A444A0341C0CFEA789496AB32402129E9F44B0341C001473BDB94AB3240E7475DDA4C0341C0D1BC5A6A94AB32409115DE734D0341C070B9ACFC91AB324018150DEC4D0341C0F08DC3D58BAB3240C8A6710F4C0341C0400688E28BAB3240F18509034C0341C0EF4165C98AAB3240C013D74A4B0341C001DC592689AB3240EE2610204A0341C0108A5DEA86AB3240A1A791C14A0341C031CF9DE970AB3240F8091402500341C04FB3F3BC6FAB3240EEC2D749500341C010AC9E915DAB3240327ED7B6540341C00FAC9E915DAB3240982EBE0D560341C0103488445EAB32407F93A064570341C071C0B3265EAB324052E49AAC580341C070C0B3265EAB3240C8994AC55A0341C0B01582965AAB3240E029F107630341C090D6139541AB3240981F5CED600341C01080E10442AB3240F0E6B6CB5E0341C041CAE7A041AB3240C85214105C0341C0CF497A553DAB324010F19728580341C020D7351D2BAB32400756F9244B0341C08039F89E1EAB3240C1E663A4420341C0BFF1614241AB3240799B01383A0341C0D09245E34EAB3240AF1AC6FB360341C030BE264D7EAB3240095CA8A62B0341C09FFF4C617EAB3240574A8EB52B0341C0102743A492AB3240D039F5CA3A0341C01F0EE845A0AB32407949D19A440341C0A19DD24FA5AB324078A9513B480341C0,-34.02556347,18.66943917
